wallet_id,wallet_age_days,transaction_count,avg_time_between_txs_hours,liquidation_count,total_liquidated_usd,total_deposited_usd,total_borrowed_usd,health_ratio,repay_to_borrow_ratio,unique_assets_used,credit_score
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,98,141,16.680851063829788,0,0.0,8.971961967938816e+21,7.006138086137506e+19,128.058594587094,1.0,8,719
0x052f348a45620f2c26926d2b58548c7eaeadf870,106,166,15.325301204819278,0,0.0,1.888436533090685e+23,7.399572339143807e+21,25.52088751265851,0.9995214135938919,7,716
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,110,29,91.03448275862068,0,0.0,1.5580012082119414e+21,1.0016475325402151e+20,15.554385725493605,1.0,6,714
0x007b003c4d0145b512286494d5ae123aeef29d9e,116,23,121.04347826086956,0,0.0,1.796157752750007e+22,0.0,1.796157752750007e+22,1.0,5,712
0x0070bc9033adf1e49517f98304f41f778d370208,83,43,46.325581395348834,0,0.0,2.514797765907286e+22,4.246180462465049e+21,5.922493846263336,1.0,9,712
0x0255c9d3850caca1152aeb20425c264787661692,93,167,13.365269461077844,0,0.0,5.088840358808007e+21,2.413166960854834e+20,21.087808847695104,0.9992712530282886,8,710
0x05c9db563db8e38cc2899297da41ce430b61a484,65,14265,0.10935856992639327,0,0.0,0.0,0.0,0.0,1.0,3,708
0x003a85c562730b196f7cba202a2515f2ff855736,102,177,13.830508474576272,0,0.0,1.7471292874329582e+24,5.014426082412044e+21,348.4205886613753,0.9913358870918584,7,705
0x0214c5c41f5249166aab9a12213ac0e2119d2cc8,134,42,76.57142857142857,0,0.0,3.028066373226728e+22,4092455124.261142,7399143744486.189,1.0,3,704
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,97,37,62.91891891891892,0,0.0,3.5746084838084423e+21,1203080571.6879988,2971212874623.2173,0.9971421301099228,7,703
0x02e9d2239578bd27634659f59fae4df9bac4076d,102,3,816.0,0,0.0,1.2910570235797863e+20,0.0,1.2910570235797863e+20,1.0,1,701
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,129,25,123.84,0,0.0,0.0,0.0,0.0,1.0,3,701
0x028f328c1e4ca62717b830db377ee1582bc1ece2,112,30,89.6,0,0.0,9.883518432956564e+21,3946646560.2308526,2504282631373.6196,1.0,5,700
0x02a5c129419ffe445e6c07357715994a513741f6,87,79,26.430379746835442,0,0.0,1.169211238062859e+22,2.6875014836512263e+20,43.50551042205842,1.0,8,700
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,87,160,13.05,0,0.0,1.1123611602632416e+21,760635847.7323946,1462409592684.0806,0.99916447202721,8,699
0x048aaa70a3e351c9e3b487ba78fa03efbf062067,91,61,35.80327868852459,0,0.0,5.15538854591901e+21,116820651592.24776,44130797728.413994,0.9790933619668597,8,699
0x035032655b5b3784d359b56eb82c803bd971c582,119,11,259.6363636363636,0,0.0,1.0540590151310416e+22,0.0,1.0540590151310416e+22,1.0,3,699
0x01f1653767650005337f99854cc99b5ee12229c5,86,2,1032.0,0,0.0,0.0,0.0,0.0,1.0,1,698
0x0504cced39e796912c3561e419d9853f2c8edb46,86,2,1032.0,0,0.0,2.2002967809348026e+21,0.0,2.2002967809348026e+21,1.0,1,698
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,96,252,9.142857142857142,0,0.0,8.286465691208703e+22,1.0064105883051656e+21,82.33682939647358,0.9942457576870528,7,696
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,85,234,8.717948717948717,0,0.0,2.717304902329861e+22,2.457500658806285e+21,11.057188906918844,0.9984623500771166,8,695
0x03247269bad6aa35ef79ff7f674d714c64d26611,89,29,73.65517241379311,0,0.0,2.6536678496839903e+20,1.0030147341618474e+20,2.6456917922561565,1.0,7,691
0x04c18cbf703c72591f1800b52d801a948f55e00c,100,66,36.36363636363637,0,0.0,9.64772879593376e+22,3.551000854723534e+21,27.169041041204963,1.0,6,690
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,82,159,12.377358490566039,0,0.0,7.033712169690004e+21,1.5170465890764574e+21,4.6364509965194705,1.0,8,690
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,117,15,187.2,0,0.0,7.849747065190167e+22,0.0,7.849747065190167e+22,1.0,3,689
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,81,83,23.42168674698795,0,0.0,1.6860200485704784e+22,1.211716867067585e+22,1.3914307000204846,1.0,8,689
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,112,21,128.0,0,0.0,1.3731494383360586e+22,0.0,1.3731494383360586e+22,1.0,4,688
0x055a875cd844f04a2c2ee1bb72999d7e7b40761d,116,379,7.345646437994723,0,0.0,3.958558278990722e+22,5.725925033919902e+21,6.913395225296443,0.844858784991155,8,688
0x04fdac80b3ca0b9066bd275f176dc807e3908a8e,80,66,29.09090909090909,0,0.0,4.6015238736474035e+21,8230856014.759085,559057753579.4846,1.0,8,687
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,107,71,36.16901408450704,0,0.0,2.0261463066500022e+21,2321178807.3808417,872895401339.7415,1.0,5,685
0x0044803a27c6c45babd3fb7affb80b3f913579d7,88,67,31.52238805970149,0,0.0,6.750626801558994e+20,3.0001199327341543e+19,22.501189795458682,1.0,7,685
0x0357ee511a77d1981d2d79e076f9608be771c85b,107,77,33.35064935064935,0,0.0,5.344222400973912e+22,86264377549.1656,619516717422.3243,1.0,5,685
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,114,8,342.0,0,0.0,5.690314345803131e+22,0.0,5.690314345803131e+22,1.0,2,684
0x006f74448baead5563915255c8fbc12fd7f6a5df,114,298,9.181208053691275,0,0.0,1.7390494008584723e+23,2.124424953134261e+24,0.08185977096026732,0.8859415726295669,7,684
0x04c3611d4504b454f1309e0f523db8d0f95feac2,97,101,23.04950495049505,0,0.0,3.409014970019377e+22,7.672236903016222e+20,44.43312964800624,1.0,6,683
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,78,79,23.696202531645568,0,0.0,7.747827797971409e+20,9.9864371243286e+19,7.758350352095472,1.0,8,683
0x008183a11eacc113e85007bd14bfbd6da3f687f9,95,63,36.19047619047619,0,0.0,4.396397938148703e+21,1.9432525114228605e+20,22.62391486595654,1.0,6,681
0x037bc5471ff04bff3170a1364d2201259c02b127,111,36,74.0,0,0.0,8.522831653575166e+21,0.0,8.522831653575166e+21,1.0,4,680
0x042a1ccde458f357618d8687b4fb99fa10775599,114,206,13.281553398058252,0,0.0,9.446707063101525e+22,5.720569062263361e+22,1.6513579261577702,0.9577014967069843,5,679
0x05de2c64e8b7d2b85c1e45843c3e97db0d3dd0ff,102,49,49.95918367346939,0,0.0,4.827468730207564e+20,1941091234.9087043,248698703254.64713,1.0,5,677
0x004d71c111862702272e6beccdaafb07c9b96c37,84,276,7.304347826086956,0,0.0,2.809517694987088e+24,2.8340921103123795e+24,0.9913289990696235,1.0,7,677
0x0202ef0ff22c58039de970c4460c9ebd2ed6b309,84,63,32.0,0,0.0,2.4110068455482632e+20,2.0746664993654706e+19,11.621177891895691,0.9999999999980184,7,677
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,124,28,106.28571428571429,0,0.0,1.2922441088185148e+22,3.748052809342727e+21,3.447774550020622,0.967228083334571,3,676
0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,81,1089,1.7851239669421488,0,0.0,2.2486960088777704e+22,5.145823677469853e+21,4.369943763761898,0.9531803603552025,8,676
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,83,68,29.294117647058822,0,0.0,1.1439064779457426e+22,2.1362661240115804e+21,5.354700264579685,1.0,7,675
0x020793b7db7551b1d70877579370096b3db0db07,75,242,7.43801652892562,0,0.0,1.835545665963839e+23,4.952288744814915e+20,370.645929699812,0.9957195642975334,8,675
0x04b80ffd9e33286ced79539f6e2a20ca45247833,93,5,446.4,0,0.0,8.008475694691501e+21,0.0,8.008475694691501e+21,1.0,3,675
0x047a96ef72d7ee6a3f193bdb92e998fb300265df,71,820,2.078048780487805,0,0.0,3.4138100752884314e+23,2.4290107270381545e+23,1.4054322763123837,1.0,8,675
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,126,95,31.83157894736842,0,0.0,1.0893715089022692e+23,42263313630.22893,2577581867890.0127,0.8507512912759629,6,674
0x00d7a50850a3cb1890bf300682bcd789571c012e,85,5,408.0,0,0.0,6.017497898911832e+21,0.0,6.017497898911832e+21,1.0,4,673
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,80,33,58.18181818181818,0,0.0,1.6120850925506267e+22,22763717589.489605,708181818814.5831,1.0,7,673
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,103,109,22.678899082568808,0,0.0,4.367548585033337e+24,5.5094102628985764e+23,7.927433929626271,0.865023443888749,8,672
0x0434ec40799b578a132919fe319d18aae6415c27,78,2,936.0,0,0.0,3.3038397544257122e+19,0.0,3.3038397544257122e+19,1.0,1,672
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,122,262,11.17557251908397,0,0.0,2.0009108835137876e+23,1.9267293355564855e+22,10.385012812066188,0.7777579516766269,8,671
0x01213e995cd6272ebbb929311b50787296f25600,80,52,36.92307692307692,0,0.0,6.433459285877835e+21,9.67825303352431e+20,6.64733528209389,1.0,7,671
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,86,4,516.0,0,0.0,3.971165623411034e+18,0.0,3.971165623411034e+18,1.0,3,670
0x008af94ec70860b667caec3a2e2de07597db90c6,79,39,48.61538461538461,0,0.0,5.222633241350679e+21,5.4307075805663946e+20,9.616855932438154,1.0,7,670
0x002de04d579930686698abab5f48bda0b24fb9fc,80,85,22.58823529411765,0,0.0,4.557611237307445e+22,43067646503.0053,1058244786370.9967,1.0,7,669
0x009b21f6f8273fe12dbc9c8025ca27db7de16b8c,81,187,10.39572192513369,0,0.0,9.820081270042325e+20,5.271870569665606e+20,1.8627318596452591,0.9961001297734233,7,669
0x04cd500c83e303daad0971760823fcb6f8c870e7,90,5,432.0,0,0.0,2.4302652378037882e+20,0.0,2.4302652378037882e+20,1.0,3,667
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,84,68,29.647058823529413,0,0.0,2.3094391823082922e+21,2.5535078670276654e+20,9.044182757880147,0.9751251221451054,7,667
0x061122cffab0f594d3689865e935b2961f0a309a,105,111,22.7027027027027,0,0.0,1.2765778333120662e+23,3.260726753540736e+21,39.15010148967142,0.9657582501705161,5,666
0x020d8c51dcfc958099b4bdd433492c0aa7dbedcd,91,18,121.33333333333333,0,0.0,2.0328942356529509e+21,0.0,2.0328942356529509e+21,1.0,5,666
0x035bc96201666333294c5a04395bb3618a2b6a11,80,63,30.476190476190474,0,0.0,2.8354584230029353e+21,1.268578073735982e+21,2.235146958399231,0.9858084787883485,7,664
0x051322e63857114edb8fd44e4bc3f857455a04f7,83,9,221.33333333333334,0,0.0,2.731710110330897e+20,0.0,2.731710110330897e+20,1.0,5,663
0x0281531ebed0d369e29f29bb4295be46113e422b,86,105,19.65714285714286,0,0.0,5.715342375329456e+23,5.412569221902421e+23,1.05593889722497,1.0,6,663
0x05c2879f011db90cbe5387c8415fc8fe5e81efda,93,35,63.77142857142857,0,0.0,2.6416595739093856e+21,901469660.147342,2930392103798.1646,1.0,5,663
0x022b755d4b5db88a2c32499fa667904fbe24c928,86,100,20.64,0,0.0,1.8226003724458795e+22,2.8288320172370066e+21,6.442943099272683,0.9991938449821057,6,662
0x024e14fa72c351f132475f297f64521a7fae286a,96,45,51.2,0,0.0,2.423627563700096e+22,3.7269539185702325e+20,65.029716402554,0.9474918739342886,6,662
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,80,19,101.05263157894737,0,0.0,1.1321320863465573e+21,450175154.5542266,2514870211945.8804,1.0,6,661
0x01173bd5895acf19c67f6170f15d503d4153cf04,101,43,56.372093023255815,0,0.0,4.93993775041828e+22,0.0,4.93993775041828e+22,1.0,4,661
0x043be9f76411e021f3aca8b45db64b0c36075a0d,84,195,10.338461538461539,0,0.0,1.7821074784564562e+22,4.332999663358647e+21,4.112872413830487,0.9626166526568586,7,661
0x02d2c85be49875baf06525167bb4797746b77f61,108,25,103.68,0,0.0,6.803791856387905e+20,0.0,6.803791856387905e+20,1.0,3,660
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,77,13,142.15384615384616,0,0.0,1.739398312604438e+21,200833502.4089553,8660897169748.691,0.9975822265135853,6,659
0x05da09fd7515bd600b89b89c0039d09bd91bf0c2,92,44,50.18181818181818,0,0.0,3.337112114910334e+22,20662363261.915764,1615067972917.3076,1.0,5,659
0x00f3fb9d81506fe69f504fa12325d1559280d635,74,2,888.0,0,0.0,1719006556.4120529,0.0,1719006556.4120529,1.0,1,659
0x05b26f4df5372eefabb23039b69e2eabc8684666,82,34,57.88235294117647,0,0.0,3.100436347949085e+21,6.99425089090187e+20,4.432835476322612,1.0,6,659
0x005c7aa4001747cd4bf25c777318a13191a182ac,94,245,9.208163265306123,0,0.0,2.668006056084939e+21,9.072528093006289e+20,2.9407525981006515,0.8706289582342854,8,658
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,71,21,81.14285714285714,0,0.0,2.9070722981497566e+20,2.3125577465968808e+19,12.570809539470973,0.9968798807993294,7,658
0x04e492d349e82cafdc314cc0d966592b6ee9df11,78,675,2.7733333333333334,0,0.0,3.465701871943904e+23,2.7786657954346937e+22,12.472539438308846,0.9332296764039022,8,658
